file,title,url,word_count,has_tables,has_infobox,chosen_from
Saudi Arabia iyo Qatar Diplomaticka Dagaalki.txt,Saudi Arabia iyo Qatar Diplomaticka Dagaalki,https://so.wikipedia.org/wiki?curid=27294,742,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sanad Maalin Dheer.txt,Sanad Maalin Dheer,https://so.wikipedia.org/wiki?curid=18807,89,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Falgal.txt,Falgal,https://so.wikipedia.org/wiki?curid=12382,239,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Xuubcaaro (Internet).txt,Xuubcaaro (Internet),https://so.wikipedia.org/wiki?curid=1602,332,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qilij arsalaan koowaad.txt,Qilij arsalaan koowaad,https://so.wikipedia.org/wiki?curid=36508,752,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Xiddigasheeg.txt,Xiddigasheeg,https://so.wikipedia.org/wiki?curid=41245,124,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Tuliguleed.txt,Tuliguleed,https://so.wikipedia.org/wiki?curid=10066,312,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gacaltooyo cali.txt,Gacaltooyo cali,https://so.wikipedia.org/wiki?curid=15124,8,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Xuduuda Puntland iyo Waqooyibari.txt,Xuduuda Puntland iyo Waqooyibari,https://so.wikipedia.org/wiki?curid=33028,436,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Wareega Meere.txt,Wareega Meere,https://so.wikipedia.org/wiki?curid=13255,374,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sanduuqa codadka.txt,Sanduuqa codadka,https://so.wikipedia.org/wiki?curid=37945,42,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
ISO 639-1.txt,ISO 639-1,https://so.wikipedia.org/wiki?curid=23608,5,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Ingiriis (Dad).txt,Ingiriis (Dad),https://so.wikipedia.org/wiki?curid=21365,426,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dhulka Soomaalida ee Ingiriiska.txt,Dhulka Soomaalida ee Ingiriiska,https://so.wikipedia.org/wiki?curid=6983,196,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cabdi Deeqsi.txt,Cabdi Deeqsi,https://so.wikipedia.org/wiki?curid=17948,484,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qarnigii 19aad miilaadiga ka hor.txt,Qarnigii 19aad miilaadiga ka hor,https://so.wikipedia.org/wiki?curid=41098,33,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Adelaide.txt,Adelaide,https://so.wikipedia.org/wiki?curid=9391,462,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ruwaayad.txt,Ruwaayad,https://so.wikipedia.org/wiki?curid=17861,217,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
American Broadcasting Company.txt,American Broadcasting Company,https://so.wikipedia.org/wiki?curid=31723,19,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hotelka Sheraton.txt,Hotelka Sheraton,https://so.wikipedia.org/wiki?curid=24219,242,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Aqalka Madaxtooyada Soomaaliya.txt,Aqalka Madaxtooyada Soomaaliya,https://so.wikipedia.org/wiki?curid=9966,374,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jamayka.txt,Jamayka,https://so.wikipedia.org/wiki?curid=5416,598,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Badda Ras Asir.txt,Badda Ras Asir,https://so.wikipedia.org/wiki?curid=27235,15,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
1967.txt,1967,https://so.wikipedia.org/wiki?curid=2721,37,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Damaashaad.txt,Damaashaad,https://so.wikipedia.org/wiki?curid=41489,159,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Necmettin Erbakan.txt,Necmettin Erbakan,https://so.wikipedia.org/wiki?curid=31843,18,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Habartooyo.txt,Habartooyo,https://so.wikipedia.org/wiki?curid=41067,259,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Garoonka City of Manchester.txt,Garoonka City of Manchester,https://so.wikipedia.org/wiki?curid=36795,93,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mareer.txt,Mareer,https://so.wikipedia.org/wiki?curid=5836,246,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Laf.txt,Laf,https://so.wikipedia.org/wiki?curid=4879,26,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Saac (faah faahin).txt,Saac (faah faahin),https://so.wikipedia.org/wiki?curid=12556,77,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Amanuel Yohannes.txt,Amanuel Yohannes,https://so.wikipedia.org/wiki?curid=40035,63,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ramsey (company).txt,Ramsey (company),https://so.wikipedia.org/wiki?curid=23879,111,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Celbashaqley.txt,Celbashaqley,https://so.wikipedia.org/wiki?curid=23362,24,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Soomaali Alifbeet.txt,Soomaali Alifbeet,https://so.wikipedia.org/wiki?curid=17971,749,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dhoobley.txt,Dhoobley,https://so.wikipedia.org/wiki?curid=6093,546,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Birka Biyoka.txt,Birka Biyoka,https://so.wikipedia.org/wiki?curid=38559,16,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Gobolka xudun ee Khatumo.txt,Gobolka xudun ee Khatumo,https://so.wikipedia.org/wiki?curid=37630,12,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Awdal.txt,Awdal,https://so.wikipedia.org/wiki?curid=1995,547,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Koroomiyaam.txt,Koroomiyaam,https://so.wikipedia.org/wiki?curid=12979,126,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mugdi.txt,Mugdi,https://so.wikipedia.org/wiki?curid=17644,435,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
La Marseillaise.txt,La Marseillaise,https://so.wikipedia.org/wiki?curid=23956,992,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Koobka Adduunka ee Cricket.txt,Koobka Adduunka ee Cricket,https://so.wikipedia.org/wiki?curid=23934,217,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Af-Turkigii Cusmaaniyiinta.txt,Af-Turkigii Cusmaaniyiinta,https://so.wikipedia.org/wiki?curid=20128,103,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kintirka.txt,Kintirka,https://so.wikipedia.org/wiki?curid=18026,64,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Lahjadaha Af Soomaaliga.txt,Lahjadaha Af Soomaaliga,https://so.wikipedia.org/wiki?curid=23289,299,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kaarboon.txt,Kaarboon,https://so.wikipedia.org/wiki?curid=12291,448,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dhaqanka afrikaanka.txt,Dhaqanka afrikaanka,https://so.wikipedia.org/wiki?curid=31760,231,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jelsi NK.txt,Jelsi NK,https://so.wikipedia.org/wiki?curid=8943,205,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Adan Siiro.txt,Adan Siiro,https://so.wikipedia.org/wiki?curid=7885,69,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jilac.txt,Jilac,https://so.wikipedia.org/wiki?curid=6884,79,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cabdiraxmaan bin Cawf.txt,Cabdiraxmaan bin Cawf,https://so.wikipedia.org/wiki?curid=4100,1720,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Reer Xuseen CabdiRaxmaan-Gabanow Ibraahim.txt,Reer Xuseen CabdiRaxmaan-Gabanow Ibraahim,https://so.wikipedia.org/wiki?curid=9873,74,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Bancade.txt,Bancade,https://so.wikipedia.org/wiki?curid=28472,64,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Fanka Soomaalida.txt,Fanka Soomaalida,https://so.wikipedia.org/wiki?curid=17847,1209,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Fatima.txt,Fatima,https://so.wikipedia.org/wiki?curid=14042,101,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Fermín IV.txt,Fermín IV,https://so.wikipedia.org/wiki?curid=23627,50,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qarnigii 40aad miilaadiga ka hor.txt,Qarnigii 40aad miilaadiga ka hor,https://so.wikipedia.org/wiki?curid=41120,31,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cadakibir.txt,Cadakibir,https://so.wikipedia.org/wiki?curid=6548,158,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Reer Aw Xassan.txt,Reer Aw Xassan,https://so.wikipedia.org/wiki?curid=22862,180,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
ALBA UNION.txt,ALBA UNION,https://so.wikipedia.org/wiki?curid=23816,208,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mayasa.txt,Mayasa,https://so.wikipedia.org/wiki?curid=37098,35,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Dagaalkii ceynu jaaluut.txt,Dagaalkii ceynu jaaluut,https://so.wikipedia.org/wiki?curid=4820,21,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Waalni.txt,Waalni,https://so.wikipedia.org/wiki?curid=18754,106,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Barookhle.txt,Barookhle,https://so.wikipedia.org/wiki?curid=7060,50,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kuweyt.txt,Kuweyt,https://so.wikipedia.org/wiki?curid=23692,76,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Silvio Berlusconi.txt,Silvio Berlusconi,https://so.wikipedia.org/wiki?curid=41549,1930,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jermaaniyaam.txt,Jermaaniyaam,https://so.wikipedia.org/wiki?curid=12926,239,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dagaalka suudaan.txt,Dagaalka suudaan,https://so.wikipedia.org/wiki?curid=40348,1476,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Libiya.txt,Libiya,https://so.wikipedia.org/wiki?curid=2516,327,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Yom Kippur War.txt,Yom Kippur War,https://so.wikipedia.org/wiki?curid=23921,534,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
A Style for You.txt,A Style for You,https://so.wikipedia.org/wiki?curid=35110,102,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Buurdhuubo.txt,Buurdhuubo,https://so.wikipedia.org/wiki?curid=5831,97,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Curyaan.txt,Curyaan,https://so.wikipedia.org/wiki?curid=17739,16,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Helene Gotthold.txt,Helene Gotthold,https://so.wikipedia.org/wiki?curid=34151,70,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Abaajibil.txt,Abaajibil,https://so.wikipedia.org/wiki?curid=31789,405,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Badhyo.txt,Badhyo,https://so.wikipedia.org/wiki?curid=22114,33,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Osman Garuun.txt,Osman Garuun,https://so.wikipedia.org/wiki?curid=8079,434,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Koobka Afrika U17 2023.txt,Koobka Afrika U17 2023,https://so.wikipedia.org/wiki?curid=37201,93,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gaziantep.txt,Gaziantep,https://so.wikipedia.org/wiki?curid=19793,454,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Galdogob.txt,Galdogob,https://so.wikipedia.org/wiki?curid=2302,510,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qaansa Roobaad.txt,Qaansa Roobaad,https://so.wikipedia.org/wiki?curid=4667,101,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Madiina.txt,Madiina,https://so.wikipedia.org/wiki?curid=2554,299,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hilaalee dynasty.txt,Hilaalee dynasty,https://so.wikipedia.org/wiki?curid=29731,389,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
1988.txt,1988,https://so.wikipedia.org/wiki?curid=2710,68,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dugsiyada Dadweynaha Minneapolis.txt,Dugsiyada Dadweynaha Minneapolis,https://so.wikipedia.org/wiki?curid=6495,142,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Som Production.txt,Som Production,https://so.wikipedia.org/wiki?curid=40852,225,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Baadiye.txt,Baadiye,https://so.wikipedia.org/wiki?curid=4809,3,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Fatax.txt,Fatax,https://so.wikipedia.org/wiki?curid=36780,121,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Baanasho (dhaymo-nafeed).txt,Baanasho (dhaymo-nafeed),https://so.wikipedia.org/wiki?curid=41271,325,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Qarnigii 30aad miilaadiga ka hor.txt,Qarnigii 30aad miilaadiga ka hor,https://so.wikipedia.org/wiki?curid=41110,31,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
1963.txt,1963,https://so.wikipedia.org/wiki?curid=8810,21,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Habdhiska Dheefshiidka.txt,Habdhiska Dheefshiidka,https://so.wikipedia.org/wiki?curid=4377,313,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Somalia china friendhsip association.txt,Somalia china friendhsip association,https://so.wikipedia.org/wiki?curid=25686,246,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
SL13 Beeraha Salidka.txt,SL13 Beeraha Salidka,https://so.wikipedia.org/wiki?curid=27738,239,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Patrice Talon.txt,Patrice Talon,https://so.wikipedia.org/wiki?curid=31528,79,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gabley.txt,Gabley,https://so.wikipedia.org/wiki?curid=40114,50,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Axkaamta Janaasada.txt,Axkaamta Janaasada,https://so.wikipedia.org/wiki?curid=4233,4465,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Beer Xaano.txt,Beer Xaano,https://so.wikipedia.org/wiki?curid=8582,382,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Oogo (dhul).txt,Oogo (dhul),https://so.wikipedia.org/wiki?curid=22803,44,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Fartuun cumar.txt,Fartuun cumar,https://so.wikipedia.org/wiki?curid=11788,34,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Luís Carlos Almeida da Cunha.txt,Luís Carlos Almeida da Cunha,https://so.wikipedia.org/wiki?curid=7994,122,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Yasunari Kawabata.txt,Yasunari Kawabata,https://so.wikipedia.org/wiki?curid=29324,9,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Oregon.txt,Oregon,https://so.wikipedia.org/wiki?curid=24331,408,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dogrol bek.txt,Dogrol bek,https://so.wikipedia.org/wiki?curid=37096,34,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gudniin la'aanta.txt,Gudniin la'aanta,https://so.wikipedia.org/wiki?curid=27474,18,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Nuujin.txt,Nuujin,https://so.wikipedia.org/wiki?curid=5214,53,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Cammaara.txt,Cammaara,https://so.wikipedia.org/wiki?curid=6965,219,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ibn Nafiis.txt,Ibn Nafiis,https://so.wikipedia.org/wiki?curid=4607,58,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Lab.txt,Lab,https://so.wikipedia.org/wiki?curid=4704,11,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Wiki.txt,Wiki,https://so.wikipedia.org/wiki?curid=1994,8,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
2013 Koobka Qaramada Afrika.txt,2013 Koobka Qaramada Afrika,https://so.wikipedia.org/wiki?curid=39994,219,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cherif Mohamed Aly Aidara.txt,Cherif Mohamed Aly Aidara,https://so.wikipedia.org/wiki?curid=37598,300,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dagmada cadakibir.txt,Dagmada cadakibir,https://so.wikipedia.org/wiki?curid=8231,67,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Jeong Da-bin.txt,Jeong Da-bin,https://so.wikipedia.org/wiki?curid=32733,275,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Duuliyanimo.txt,Duuliyanimo,https://so.wikipedia.org/wiki?curid=41799,340,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Vlamertinge.txt,Vlamertinge,https://so.wikipedia.org/wiki?curid=23510,296,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Diinsoor.txt,Diinsoor,https://so.wikipedia.org/wiki?curid=4206,621,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Axmed Garaad.txt,Axmed Garaad,https://so.wikipedia.org/wiki?curid=29497,19,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Aqal Soomaali.txt,Aqal Soomaali,https://so.wikipedia.org/wiki?curid=15595,142,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
John Kundla.txt,John Kundla,https://so.wikipedia.org/wiki?curid=36731,41,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Lambayeque.txt,Lambayeque,https://so.wikipedia.org/wiki?curid=38626,27,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Abaar.txt,Abaar,https://so.wikipedia.org/wiki?curid=17271,575,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hotelka Sofitel Palace.txt,Hotelka Sofitel Palace,https://so.wikipedia.org/wiki?curid=23993,408,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Shiiq Saciid Yaxye.txt,Shiiq Saciid Yaxye,https://so.wikipedia.org/wiki?curid=40327,539,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cali Mahdi.txt,Cali Mahdi,https://so.wikipedia.org/wiki?curid=2680,268,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
TryBishop.txt,TryBishop,https://so.wikipedia.org/wiki?curid=28488,274,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kaadmiyaam.txt,Kaadmiyaam,https://so.wikipedia.org/wiki?curid=13100,288,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gumurta Cagaare.txt,Gumurta Cagaare,https://so.wikipedia.org/wiki?curid=29756,28,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Beesha cumar Jibriil.txt,Beesha cumar Jibriil,https://so.wikipedia.org/wiki?curid=31673,1360,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Lug.txt,Lug,https://so.wikipedia.org/wiki?curid=12620,178,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ileys.txt,Ileys,https://so.wikipedia.org/wiki?curid=12264,607,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Af Hollandees.txt,Af Hollandees,https://so.wikipedia.org/wiki?curid=8842,55,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Laurasia.txt,Laurasia,https://so.wikipedia.org/wiki?curid=36457,45,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hawraar magaceed.txt,Hawraar magaceed,https://so.wikipedia.org/wiki?curid=21790,195,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Hanti maguurto.txt,Hanti maguurto,https://so.wikipedia.org/wiki?curid=5212,82,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Piranshahr.txt,Piranshahr,https://so.wikipedia.org/wiki?curid=21736,34,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
War Thunder.txt,War Thunder,https://so.wikipedia.org/wiki?curid=31954,265,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Iman.txt,Iman,https://so.wikipedia.org/wiki?curid=7209,803,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Heerka 5 ee curiye.txt,Heerka 5 ee curiye,https://so.wikipedia.org/wiki?curid=12843,77,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Saddexaad.txt,Saddexaad,https://so.wikipedia.org/wiki?curid=36455,69,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Rolls-Royce Phantom.txt,Rolls-Royce Phantom,https://so.wikipedia.org/wiki?curid=38395,39,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Robert Felisiak.txt,Robert Felisiak,https://so.wikipedia.org/wiki?curid=34259,94,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Nanjing.txt,Nanjing,https://so.wikipedia.org/wiki?curid=5477,24,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Soyet umbrella.txt,Soyet umbrella,https://so.wikipedia.org/wiki?curid=33365,4,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Finsent van Gogh.txt,Finsent van Gogh,https://so.wikipedia.org/wiki?curid=7257,117,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Yugandha.txt,Yugandha,https://so.wikipedia.org/wiki?curid=2502,1530,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dafo.txt,Dafo,https://so.wikipedia.org/wiki?curid=5271,53,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Emre Belözoğlu.txt,Emre Belözoğlu,https://so.wikipedia.org/wiki?curid=19915,209,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Suug (qori).txt,Suug (qori),https://so.wikipedia.org/wiki?curid=19740,234,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qalfoof.txt,Qalfoof,https://so.wikipedia.org/wiki?curid=4373,64,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Qaybin iyo guulaysta.txt,Qaybin iyo guulaysta,https://so.wikipedia.org/wiki?curid=27632,16,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Gows.txt,Gows,https://so.wikipedia.org/wiki?curid=5093,145,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jaguslaafia.txt,Jaguslaafia,https://so.wikipedia.org/wiki?curid=27297,120,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dheryalay.txt,Dheryalay,https://so.wikipedia.org/wiki?curid=8875,32,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Milmaanka suldaanadaha reer darawiish.txt,Milmaanka suldaanadaha reer darawiish,https://so.wikipedia.org/wiki?curid=35239,21,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Astrid Lindgren.txt,Astrid Lindgren,https://so.wikipedia.org/wiki?curid=19114,308,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kuufa.txt,Kuufa,https://so.wikipedia.org/wiki?curid=36484,43,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Shakhsidarro.txt,Shakhsidarro,https://so.wikipedia.org/wiki?curid=27604,17,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
"International Avenue, Calgary.txt","International Avenue, Calgary",https://so.wikipedia.org/wiki?curid=32614,142,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Johann Sebastian Bach.txt,Johann Sebastian Bach,https://so.wikipedia.org/wiki?curid=33232,78,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Isnidaamis.txt,Isnidaamis,https://so.wikipedia.org/wiki?curid=7617,79,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Ulan Bator.txt,Ulan Bator,https://so.wikipedia.org/wiki?curid=7230,15,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Cad-Cadeey.txt,Cad-Cadeey,https://so.wikipedia.org/wiki?curid=10373,111,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Wareysi.txt,Wareysi,https://so.wikipedia.org/wiki?curid=41192,194,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Hurdo.txt,Hurdo,https://so.wikipedia.org/wiki?curid=18579,24,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Maandoorqamaxi.txt,Maandoorqamaxi,https://so.wikipedia.org/wiki?curid=36745,607,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dagaalkii ankara.txt,Dagaalkii ankara,https://so.wikipedia.org/wiki?curid=37629,108,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
